seq,id,probability,1-probability,prediction,label
0,4102,0.9979651332234569,0.002034866776543076,1,1
0,135177,0.09266963936138452,0.9073303606386155,0,0
0,233484,0.06957315428927752,0.9304268457107225,0,0
0,233486,0.02273712426539788,0.9772628757346021,0,0
0,208216,0.016304650067158404,0.9836953499328416,0,0
0,202755,0.02316836676556098,0.976831633234439,0,0
0,331799,0.35859440616717075,0.6414055938328292,0,0
0,4121,0.4456311958061576,0.5543688041938424,0,0
0,200730,0.4899907907463967,0.5100092092536033,0,0
0,328367,0.018621328138606705,0.9813786718613933,0,0
0,4125,0.989903651950231,0.010096348049769,1,1
0,266274,0.11009131921005501,0.889908680789945,0,0
0,135204,0.08689171140522055,0.9131082885947794,0,0
0,169990,0.09385613499895193,0.906143865001048,0,0
0,295601,0.9271898452446945,0.0728101547553055,1,1
0,164530,0.25008444453484296,0.7499155554651571,0,0
0,102447,0.01703834128402737,0.9829616587159726,0,0
0,69680,0.006703810941746381,0.9932961890582536,0,0
0,233526,0.008189188874922444,0.9918108111250775,0,0
0,102461,0.4809931605763927,0.5190068394236074,0,0
0,299071,0.0816185423713705,0.9183814576286295,0,0
0,299072,0.01410097422768487,0.9858990257723151,0,0
0,290144,0.01102530140466064,0.9889746985953394,0,0
0,299074,0.03099673652739432,0.9690032634726057,0,0
0,4163,0.9622074957887297,0.03779250421127034,1,0
0,69700,0.05456670549707136,0.9454332945029287,0,0
0,299079,0.02962404462926366,0.9703759553707363,0,0
0,102475,0.9226110499688259,0.07738895003117408,1,1
0,266317,0.04841570087174616,0.9515842991282538,0,0
0,197304,0.09116003038808684,0.9088399696119132,0,0
0,102485,0.4284576101979735,0.5715423898020264,0,1
0,200790,0.03160641704878709,0.9683935829512129,0,0
0,235535,0.03689977909636987,0.9631002209036301,0,0
0,36957,0.5570337457660347,0.4429662542339653,0,0
0,36959,0.052067982623868525,0.9479320173761314,0,0
0,69728,0.02463219761180118,0.9753678023881989,0,0
0,235536,0.0679235222133599,0.9320764777866402,0,0
0,259715,0.040142106005652295,0.9598578939943477,0,0
0,175462,0.08474191501610981,0.9152580849838902,0,0
0,168040,0.7479075744665815,0.2520924255334185,0,1
0,270740,0.04149601796835928,0.9585039820316408,0,0
0,313031,0.0011429894500803936,0.9988570105499196,0,0
0,135279,0.008292928989008809,0.9917070710109912,0,0
0,299121,0.5522327686061282,0.44776723139387176,0,0
0,318750,0.06610925590135083,0.9338907440986491,0,0
0,310021,0.9999229743152587,7.702568474132754e-05,1,1
0,331894,0.024686393748364465,0.9753136062516355,0,0
0,69753,0.07149770767748385,0.9285022923225161,0,0
0,233594,0.1417285833803801,0.8582714166196199,0,0
0,331899,0.007897025877569437,0.9921029741224305,0,0
0,331900,0.0938123462299806,0.9061876537700194,0,0
0,317461,0.026712580402125218,0.9732874195978748,0,0
0,102528,0.012144378421560445,0.9878556215784395,0,0
0,36994,0.013937566100407703,0.9860624338995922,0,0
0,102531,0.01429626056008912,0.9857037394399109,0,0
0,200836,0.003970043281984182,0.9960299567180159,0,0
0,4229,0.9692549702339196,0.0307450297660804,1,1
0,102539,0.01757527451027146,0.9824247254897286,0,0
0,233615,0.1962647941595573,0.8037352058404427,0,0
0,37009,0.0008827328086801833,0.9991172671913198,0,0
0,4243,0.002346106762233683,0.9976538932377663,0,0
0,266388,0.002494639375565371,0.9975053606244346,0,0
0,266389,0.07215099165578814,0.9278490083442119,0,0
0,37014,0.9998194414717935,0.0001805585282065314,1,1
0,331927,0.07063831638502405,0.929361683614976,0,0
0,233627,0.026255069423508515,0.9737449305764915,0,0
0,233629,0.09994715589090547,0.9000528441090945,0,0
0,4255,0.04652882678612371,0.9534711732138763,0,0
0,322928,0.01021809702977944,0.9897819029702205,0,0
0,159089,0.21912270073106763,0.7808772992689323,0,0
0,303476,0.0010562140568514304,0.9989437859431486,0,0
0,102570,0.0596554841436235,0.9403445158563765,0,0
0,168107,0.023421805494275492,0.9765781945057245,0,0
0,37036,0.36792184810202255,0.6320781518979774,0,1
0,200879,0.03378942813018773,0.9662105718698123,0,0
0,292565,0.0779376276438397,0.9220623723561603,0,0
0,266419,0.14720670265776636,0.8527932973422336,0,1
0,4276,0.7754825113151783,0.2245174886848217,0,0
0,332937,0.2825357503544392,0.7174642496455608,0,0
0,299196,0.058276371122479374,0.9417236288775206,0,0
0,331965,0.04523074922142671,0.9547692507785733,0,0
0,331967,0.99267558552671,0.00732441447329002,1,1
0,200897,0.015273617485048168,0.9847263825149518,0,0
0,299202,0.20382582640421798,0.796174173595782,0,0
0,266435,0.06180641921615212,0.9381935807838478,0,0
0,69833,0.9921465857748795,0.007853414225120536,1,1
0,4298,0.012019953501220959,0.987980046498779,0,0
0,69835,0.9979623325544229,0.002037667445577096,1,1
0,102607,0.10301552054543421,0.8969844794545658,0,0
0,37073,0.018951215668527668,0.9810487843314724,0,0
0,331986,0.003265672171605324,0.9967343278283947,0,0
0,135380,0.12309079652504173,0.8769092034749583,0,0
0,168150,0.002335436402147127,0.9976645635978528,0,0
0,299223,0.05673089550992338,0.9432691044900766,0,0
0,331999,0.005857574609873669,0.9941424253901263,0,0
0,337303,0.25612347221243464,0.7438765277875654,0,0
0,269653,0.21682314390906932,0.7831768560909307,0,0
0,266473,0.19671237638587608,0.803287623614124,0,0
0,299242,0.9999999957339347,4.266065278812903e-09,1,1
0,69867,0.03834811186283843,0.9616518881371616,0,0
0,102636,0.12242432378093202,0.877575676219068,0,0
0,135405,0.07879745343184945,0.9212025465681506,0,0
0,262867,0.010388774625408007,0.989611225374592,0,0
0,299252,0.9995392896176837,0.00046071038231632055,1,0
0,135416,0.007152249647812174,0.9928477503521879,0,0
0,200953,0.16940280961667792,0.830597190383322,0,0
0,135418,0.12017908939807236,0.8798209106019277,0,0
0,200955,0.002604475083190006,0.9973955249168099,0,0
0,344789,0.04476299066157894,0.955237009338421,0,0
0,37121,0.34164020018081076,0.6583597998191892,0,0
0,37129,0.006482417067889648,0.9935175829321103,0,0
0,233738,0.24175242723333126,0.7582475727666688,0,0
0,102667,0.13998215363577596,0.8600178463642241,0,0
0,102668,0.5011098111138325,0.49889018888616754,0,0
0,200973,0.05757812691365453,0.9424218730863455,0,0
0,200976,0.03422882682939645,0.9657711731706036,0,0
0,200977,0.05359356698207,0.94640643301793,0,0
0,37140,0.008918069171260295,0.9910819308287397,0,0
0,22574,0.05061898051201121,0.9493810194879888,0,0
0,102680,0.8064640550198148,0.19353594498018523,1,0
0,102681,0.498924028828124,0.501075971171876,0,0
0,233754,0.7444639727791412,0.2555360272208588,0,0
0,69915,0.9997280444239949,0.0002719555760051229,1,1
0,263108,0.00950824360227808,0.9904917563977219,0,0
0,102685,0.9628016315176261,0.0371983684823739,1,1
0,4390,0.41729172638694534,0.5827082736130547,0,0
0,201000,0.010805604123548265,0.9891943958764517,0,0
0,69935,0.01361710878727464,0.9863828912127254,0,0
0,102712,0.06858599032315454,0.9314140096768455,0,0
0,299321,0.006398609460513027,0.9936013905394869,0,0
0,168250,0.031590668702686585,0.9684093312973134,0,0
0,301109,0.00884241781543609,0.991157582184564,0,0
0,102721,0.09375122424731192,0.906248775752688,0,0
0,332107,0.00838215754343917,0.9916178424565608,0,0
0,241287,0.00411511958653057,0.9958848804134695,0,0
0,207462,0.0187502517058782,0.9812497482941218,0,0
0,168279,0.5867563107448771,0.4132436892551229,0,1
0,135513,0.0032826982503594915,0.9967173017496405,0,0
0,102751,0.37643520889863885,0.6235647911013611,0,1
0,4448,0.9992137909533356,0.0007862090466643767,1,1
0,60816,0.0779937266391721,0.9220062733608279,0,0
0,332133,0.009802645310549933,0.99019735468945,0,0
0,4454,0.1795138859572752,0.8204861140427249,0,0
0,332138,0.04228110943854001,0.95771889056146,0,0
0,295655,0.008966026414519896,0.9910339735854801,0,0
0,299372,0.10149079185949275,0.8985092081405073,0,0
0,135535,0.004230925518596153,0.9957690744814038,0,0
0,102768,0.040358088311992446,0.9596419116880075,0,0
0,233845,0.003768286218677174,0.9962317137813228,0,0
0,168310,0.036512017325840404,0.9634879826741596,0,0
0,102776,0.0024936454580276298,0.9975063545419723,0,0
0,102780,0.1232771958755887,0.8767228041244113,0,0
0,135551,0.04570864838596128,0.9542913516140388,0,0
0,168320,0.042173580192056186,0.9578264198079438,0,0
0,332162,0.020365413895013604,0.9796345861049864,0,0
0,332165,0.005877736193342869,0.9941222638066571,0,0
0,4487,0.9938970912855088,0.006102908714491151,1,1
0,201096,0.004895022859761696,0.9951049771402383,0,0
0,102794,0.006207813865686963,0.9937921861343131,0,0
0,168331,0.9880087661507685,0.011991233849231508,1,0
0,102809,0.018122793784267226,0.9818772062157328,0,0
0,344815,0.6598775929718933,0.3401224070281067,0,0
0,102812,0.004082978421854409,0.9959170215781455,0,0
0,201117,0.1480002682289917,0.8519997317710083,0,0
0,135584,0.030494722427559028,0.969505277572441,0,0
0,241051,0.088582204527221,0.911417795472779,0,0
0,135588,0.015130971025896518,0.9848690289741034,0,0
0,299431,0.15740652392377236,0.8425934760762277,0,0
0,70056,0.17248491418960288,0.8275150858103971,0,0
0,37290,0.41803910506866365,0.5819608949313364,0,0
0,268359,0.0025134867656250197,0.997486513234375,0,0
0,115442,0.0363302815020918,0.9636697184979082,0,0
0,37294,0.010634581316267593,0.9893654186837324,0,0
0,233903,0.04339458919325418,0.9566054108067458,0,0
0,37298,0.8784873719159343,0.12151262808406571,1,1
0,279283,0.06563269904719975,0.9343673009528003,0,0
0,70068,0.2047515456696565,0.7952484543303435,0,0
0,191902,0.02211707177486358,0.9778829282251364,0,0
0,102840,0.05710795824324969,0.9428920417567503,0,0
0,70073,0.04105048252755943,0.9589495174724406,0,0
0,70076,0.022102846627227397,0.9778971533727726,0,0
0,70077,0.27497273592004945,0.7250272640799506,0,0
0,332222,0.025383757522939008,0.974616242477061,0,0
0,148213,0.06485821825959302,0.935141781740407,0,0
0,266689,0.33040217281262924,0.6695978271873708,0,0
0,332227,0.12904341464910188,0.8709565853508981,0,0
0,332229,0.015589130064021508,0.9844108699359785,0,0
0,332230,0.005542402463978264,0.9944575975360217,0,0
0,266695,0.050427161178357306,0.9495728388216427,0,0
0,233929,0.552981484462993,0.447018515537007,0,0
0,233930,0.9988010392931673,0.0011989607068326746,1,0
0,213751,0.2428461576718369,0.7571538423281631,0,0
0,4556,0.46545141935323314,0.5345485806467669,0,0
0,299471,0.007862195934747544,0.9921378040652524,0,0
0,344824,0.017171640366507025,0.982828359633493,0,0
0,251982,0.05739445143460122,0.9426055485653988,0,0
0,317519,0.14021755572954347,0.8597824442704565,0,0
0,299485,0.006927573628547641,0.9930724263714523,0,0
0,299486,0.02675669188940628,0.9732433081105937,0,0
0,168417,0.0015402828972787164,0.9984597171027213,0,0
0,168420,0.0031549880976733777,0.9968450119023267,0,0
0,208294,0.9528436190564107,0.047156380943589316,1,1
0,256568,0.9858717037411091,0.014128296258890893,1,1
0,37353,0.007524874921419761,0.9924751250785803,0,0
0,37354,0.0016597886998594646,0.9983402113001405,0,0
0,201197,0.005646745865047436,0.9943532541349526,0,0
0,135662,0.05794895227235763,0.9420510477276424,0,0
0,201199,0.00718936095643283,0.9928106390435671,0,0
0,299504,0.2789667054305092,0.7210332945694908,0,0
0,266740,0.06770849140658544,0.9322915085934146,0,0
0,159145,0.08246377913105324,0.9175362208689468,0,0
0,70136,0.09948343989582992,0.90051656010417,0,0
0,135673,0.8106708768691067,0.18932912313089334,1,1
0,131839,0.0682109558731513,0.9317890441268487,0,0
0,306602,0.020585305272253614,0.9794146947277463,0,0
0,37374,0.002255015068499023,0.997744984931501,0,0
0,309623,0.0030068905740306224,0.9969931094259694,0,0
0,266757,0.01415624995859959,0.9858437500414005,0,0
0,299528,0.27497921890405747,0.7250207810959426,0,0
0,286123,0.015610170130545034,0.984389829869455,0,0
0,233997,0.058154907263611166,0.9418450927363888,0,0
0,234002,0.06152890731637871,0.9384710926836213,0,0
0,37401,0.2248357127509633,0.7751642872490367,0,0
0,299546,0.008844468613192652,0.9911555313868073,0,0
0,135710,0.04746782589064889,0.9525321741093511,0,0
0,312069,0.008231320971840534,0.9917686790281595,0,0
0,256570,0.31205386857843553,0.6879461314215645,0,1
0,299558,0.05340620962971621,0.9465937903702838,0,0
0,187829,0.19183763942216706,0.808162360577833,0,0
0,4650,0.22931863756491663,0.7706813624350833,0,0
0,284765,0.0031978506366358334,0.9968021493633642,0,0
0,312072,0.0510783385064342,0.9489216614935658,0,0
0,37428,0.054447556875886774,0.9455524431241132,0,0
0,234037,0.0006298578050327317,0.9993701421949672,0,0
0,37431,0.002137840433987508,0.9978621595660125,0,0
0,168504,0.005348404615629695,0.9946515953843703,0,0
0,201273,0.024403973777632763,0.9755960262223672,0,0
0,266810,0.034031094316253216,0.9659689056837468,0,1
0,224584,0.061269676961115085,0.9387303230388849,0,1
0,37438,0.4310396400339935,0.5689603599660065,0,0
0,168512,0.17340819380992975,0.8265918061900702,0,0
0,37441,0.03788502657051691,0.962114973429483,0,0
0,299587,0.013999230595182603,0.9860007694048174,0,0
0,332356,0.03961852382245683,0.9603814761775432,0,0
0,168518,0.021903884307096444,0.9780961156929036,0,0
0,135752,0.24363342382646216,0.7563665761735379,0,0
0,37449,0.01912284612719204,0.9808771538728079,0,0
0,266830,0.014799489437506738,0.9852005105624932,0,0
0,135759,0.2303936490570496,0.7696063509429504,0,0
0,102996,0.4622263629725685,0.5377736370274315,0,0
0,181006,0.06099138821294044,0.9390086117870595,0,1
0,197391,0.018148162046156158,0.9818518379538439,0,0
0,4701,0.0149058028377302,0.9850941971622698,0,0
0,135777,0.01877454601885489,0.9812254539811451,0,0
0,37474,0.13621992997752022,0.8637800700224798,0,1
0,103011,0.02988810633361073,0.9701118936663893,0,0
0,4708,0.21594888541794136,0.7840511145820587,0,0
0,332391,0.0401240125678841,0.9598759874321159,0,0
0,37480,0.0037780107558360878,0.9962219892441639,0,0
0,266870,0.4842230071550261,0.5157769928449739,0,0
0,135801,0.9272950156705685,0.07270498432943151,1,0
0,37499,0.25580717897970345,0.7441928210202966,0,0
0,290398,0.04243368913807885,0.9575663108619211,0,0
0,201341,0.015891933549080518,0.9841080664509195,0,0
0,4736,0.010950147745028825,0.9890498522549712,0,0
0,168583,0.011156624062449888,0.9888433759375501,0,0
0,4747,0.9086116424736942,0.09138835752630581,1,1
0,93634,0.8390428992805449,0.16095710071945513,1,1
0,168590,0.056133085337050595,0.9438669146629494,0,0
0,37523,0.03585731764488092,0.9641426823551191,0,0
0,332438,0.2924766500901381,0.7075233499098619,0,0
0,306628,0.9707937004064351,0.02920629959356491,1,0
0,235631,0.007738787502385663,0.9922612124976143,0,0
0,266910,0.09930285240493761,0.9006971475950624,0,0
0,168607,0.011715276338514598,0.9882847236614855,0,0
0,103073,0.0009591642836420388,0.9990408357163579,0,0
0,179104,0.004106759331783712,0.9958932406682163,0,0
0,135848,0.12895309164175453,0.8710469083582455,0,0
0,257479,0.0778688597848508,0.9221311402151492,0,0
0,168622,0.9312255671677554,0.0687744328322446,1,0
0,267486,0.017325430370259933,0.9826745696297401,0,0
0,201397,0.054748723604082845,0.9452512763959171,0,0
0,201399,0.025242874204874612,0.9747571257951254,0,0
0,332473,0.16563050752644423,0.8343694924735557,0,0
0,70331,0.7378390473936386,0.2621609526063614,0,0
0,168636,0.008998356029731437,0.9910016439702686,0,0
0,168637,0.060379628911453896,0.9396203710885461,0,0
0,201406,0.05741614220772129,0.9425838577922787,0,0
0,168640,0.005861713052162526,0.9941382869478375,0,0
0,332483,0.0010849204202780895,0.9989150795797219,0,0
0,266952,0.013983436000786437,0.9860165639992136,0,0
0,37585,0.4613181322291443,0.5386818677708557,0,0
0,168658,0.1262368513165374,0.8737631486834626,0,0
0,39441,0.11776950223403014,0.8822304977659698,0,0
0,332501,0.019764475449077452,0.9802355245509226,0,0
0,305477,0.9988741815802524,0.0011258184197475707,1,1
0,348231,0.04633416547707412,0.9536658345229259,0,0
0,103132,0.003952541360505996,0.996047458639494,0,0
0,299741,0.05553529876907829,0.9444647012309217,0,0
0,168673,0.0027065321871197704,0.9972934678128802,0,0
0,299747,0.014015946081379545,0.9859840539186204,0,0
0,343867,0.9999998864834267,1.135165732524257e-07,1,1
0,255481,0.20537907682583204,0.794620923174168,0,0
0,266987,0.0312639704122648,0.9687360295877352,0,1
0,37612,0.012361248706417112,0.9876387512935829,0,0
0,332530,0.0032036257413122337,0.9967963742586877,0,0
0,266996,0.7591041265278671,0.24089587347213293,0,1
0,344873,0.001134374440211438,0.9988656255597885,0,0
0,37627,0.005852534667172219,0.9941474653328278,0,0
0,148266,0.030231756474491566,0.9697682435255084,0,0
0,332545,0.4001449176599676,0.5998550823400324,0,0
0,4867,0.7075000436037254,0.2924999563962746,0,1
0,135940,0.0006996695223518096,0.9993003304776482,0,0
0,234250,0.013487708868204657,0.9865122911317954,0,0
0,234251,0.10490298544562815,0.8950970145543719,0,0
0,234253,0.23790216448925902,0.762097835510741,0,0
0,103183,0.3088265100953843,0.6911734899046157,0,0
0,103189,0.09201101402945662,0.9079889859705433,0,0
0,70422,0.08260625344446945,0.9173937465555305,0,0
0,168727,0.09713230630903225,0.9028676936909678,0,0
0,221662,0.7806326145865125,0.21936738541348755,0,0
0,267033,0.03059377550574083,0.9694062244942592,0,0
0,70426,0.8886859674739763,0.11131403252602368,1,1
0,37659,0.0010158527811907822,0.9989841472188092,0,0
0,230192,0.7042575422710888,0.29574245772891117,0,1
0,70439,0.015390837950797657,0.9846091620492023,0,0
0,4906,0.018850866571660675,0.9811491334283393,0,0
0,332587,0.4084604186889233,0.5915395813110766,0,0
0,299820,0.015282974032047236,0.9847170259679527,0,0
0,4909,0.04773737023294341,0.9522626297670566,0,0
0,201518,0.0195223690089484,0.9804776309910516,0,0
0,4911,0.24252901367688612,0.7574709863231139,0,0
0,224734,0.9995584277482559,0.00044157225174412673,1,1
0,252082,0.5004635644129231,0.49953643558707694,0,0
0,339423,0.16325281246454967,0.8367471875354503,0,0
0,70465,0.016544898917770143,0.9834551010822299,0,0
0,256883,0.007092166700180134,0.9929078332998199,0,0
0,202891,0.012733668277138408,0.9872663317228616,0,0
0,4934,0.004332573063085714,0.9956674269369142,0,0
0,136007,0.04067075483246443,0.9593292451675356,0,0
0,136010,0.008144656618255334,0.9918553433817446,0,0
0,332622,0.022799264540162734,0.9772007354598373,0,0
0,136016,0.024857973139387892,0.9751420268606121,0,0
0,70483,0.001024102250696249,0.9989758977493037,0,0
0,268449,0.9990103314460029,0.0009896685539970695,1,1
0,284814,0.08277134283608117,0.9172286571639188,0,0
0,267096,0.11528228692101625,0.8847177130789837,0,0
0,103260,0.027506715819081273,0.9724932841809187,0,0
0,70493,0.32625321702078247,0.6737467829792175,0,0
0,4960,0.2816433124886297,0.7183566875113703,0,0
0,136033,0.6259724435440693,0.37402755645593067,0,0
0,4962,0.02038658484151733,0.9796134151584827,0,0
0,168804,0.025985496774976247,0.9740145032250238,0,0
0,103269,0.032784640431936504,0.9672153595680635,0,0
0,37735,0.05795361307613964,0.9420463869238603,0,0
0,4969,0.02647567603394596,0.973524323966054,0,0
0,267114,0.9742573769043013,0.025742623095698747,1,0
0,70507,0.9345166844785009,0.06548331552149911,1,1
0,4972,0.002330978132388048,0.997669021867612,0,0
0,4975,0.004261078378463776,0.9957389216215362,0,0
0,103280,0.08373597302179106,0.916264026978209,0,0
0,71827,0.0581332099443806,0.9418667900556194,0,0
0,332660,0.007391178965059451,0.9926088210349405,0,0
0,344894,0.08727181787780333,0.9127281821221966,0,1
0,4987,0.008290657255549913,0.9917093427444501,0,0
0,267132,0.011659461823641047,0.9883405381763589,0,0
0,267135,0.010561193278105792,0.9894388067218942,0,0
0,70529,0.005235195243291021,0.994764804756709,0,0
0,267139,0.7622365257534223,0.23776347424657773,0,0
0,71830,0.04295882279523622,0.9570411772047638,0,0
0,332678,0.5126120878513667,0.4873879121486333,0,0
0,267143,0.0661506731183023,0.9338493268816976,0,0
0,5002,0.06567633550605144,0.9343236644939485,0,0
0,5006,0.06747352802281216,0.9325264719771879,0,0
0,5010,0.005469996919515848,0.9945300030804841,0,0
0,168851,0.05423253972359838,0.9457674602764016,0,0
0,168852,0.1423781185947563,0.8576218814052436,0,0
0,5014,0.011842104460683057,0.988157895539317,0,0
0,5015,0.014978381569587064,0.9850216184304129,0,0
0,103321,0.1904377303695559,0.8095622696304441,0,0
0,208367,0.05451435967284175,0.9454856403271582,0,0
0,332700,0.039720821517106375,0.9602791784828937,0,0
0,71834,0.02469169905168035,0.9753083009483197,0,0
0,234398,0.06949765228592904,0.9305023477140709,0,0
0,201631,0.03466310926241159,0.9653368907375884,0,0
0,136097,0.9929963802226038,0.007003619777396164,1,1
0,275132,0.031406303462911206,0.9685936965370888,0,0
0,201639,0.047410204235755,0.952589795764245,0,0
0,201642,0.050763594231815035,0.949236405768185,0,0
0,201648,0.004788347172351017,0.995211652827649,0,0
0,332721,0.01106033835885916,0.9889396616411409,0,0
0,5042,0.9946932540865566,0.005306745913443378,1,1
0,306675,0.0867128975949859,0.9132871024050141,0,0
0,332728,0.02799972356033974,0.9720002764396602,0,0
0,295754,0.013275952944525557,0.9867240470554745,0,0
0,168894,0.9978642445045142,0.002135755495485836,1,1
0,257525,0.0008704279248158847,0.9991295720751842,0,0
0,168896,0.02303923025025608,0.9769607697497439,0,0
0,267201,0.006313568607441854,0.9936864313925582,0,0
0,267202,0.1249999848238204,0.8750000151761796,0,0
0,332739,0.0838377474294387,0.9161622525705613,0,0
0,136132,0.050418569798275414,0.9495814302017246,0,0
0,235681,0.000615202180982185,0.9993847978190178,0,0
0,267208,0.7467071369678173,0.2532928630321827,0,1
0,136137,0.012932803388615004,0.987067196611385,0,0
0,299979,0.058163353639980694,0.9418366463600193,0,0
0,70607,0.02023313625939979,0.9797668637406002,0,0
0,201680,0.13472115832378292,0.865278841676217,0,0
0,55459,0.018087268906331538,0.9819127310936685,0,0
0,201684,0.3823489112669738,0.6176510887330262,0,0
0,70614,0.015682405451491157,0.9843175945485089,0,0
0,70616,0.13547721136398244,0.8645227886360176,0,0
0,333988,0.017144797256042617,0.9828552027439574,0,0
0,299994,0.035733198159021456,0.9642668018409786,0,0
0,234460,0.01805193333511786,0.9819480666648821,0,0
0,70621,0.10345305978174642,0.8965469402182535,0,0
0,201694,0.0083142209040763,0.9916857790959237,0,0
0,201695,0.0015444082587330694,0.998455591741267,0,0
0,272952,0.05039158940845035,0.9496084105915497,0,0
0,234477,0.10806978102273992,0.8919302189772601,0,0
0,37874,0.4241945506332739,0.5758054493667262,0,0
0,234485,0.002674037947323644,0.9973259620526763,0,0
0,201718,0.03365587965781849,0.9663441203421815,0,0
0,136184,0.06341880681361942,0.9365811931863806,0,0
0,234495,0.004720965183215116,0.9952790348167849,0,0
0,5120,0.00018150038685531609,0.9998184996131447,0,0
0,201729,0.032325510862793165,0.9676744891372069,0,0
0,103426,0.008147505348427396,0.9918524946515727,0,0
0,290305,0.0764769265884734,0.9235230734115266,0,0
0,5128,0.043800920330426076,0.956199079669574,0,0
0,136202,0.002068510663293961,0.9979314893367061,0,0
0,344920,0.5448602934326812,0.45513970656731884,0,0
0,306691,0.2873374954444044,0.7126625045555957,0,0
0,332820,0.02913015273682736,0.9708698472631726,0,0
0,219310,0.06756908456853591,0.9324309154314641,0,0
0,295769,0.03151411136749822,0.9684858886325017,0,0
0,208577,0.005798409490417891,0.9942015905095821,0,0
0,201755,0.30815544917500687,0.6918445508249931,0,0
0,70685,0.043163814735934385,0.9568361852640657,0,0
0,136224,0.03670456342916456,0.9632954365708355,0,0
0,136226,0.8319603501357464,0.16803964986425357,1,1
0,168996,0.3564141691145782,0.6435858308854219,0,0
0,136232,0.08534535452965,0.91465464547035,0,0
0,313326,0.0029984498944573643,0.9970015501055426,0,0
0,169004,0.21212823115153526,0.7878717688484648,0,1
0,37933,0.04239415863636412,0.9576058413636359,0,0
0,5168,0.7953625816084039,0.2046374183915961,0,0
0,332849,0.014693371953076238,0.9853066280469238,0,0
0,267318,0.06067330417989697,0.939326695820103,0,0
0,332856,0.0793665486514143,0.9206334513485857,0,0
0,136250,0.05798616138490954,0.9420138386150905,0,0
0,136251,0.21361547655762558,0.7863845234423744,0,0
0,136257,0.02337445480180541,0.9766255451981946,0,0
0,103491,0.2688163873365986,0.7311836126634015,0,0
0,161957,0.03719548482360463,0.9628045151763953,0,1
0,201797,0.1323300709682426,0.8676699290317574,0,0
0,70728,0.08080673955155461,0.9191932604484454,0,0
0,136266,0.10370315497276372,0.8962968450272363,0,0
0,70731,0.08903467309883786,0.9109653269011622,0,0
0,159245,0.3052942637387443,0.6947057362612556,0,0
0,103504,0.008459140484762344,0.9915408595152376,0,0
0,136274,0.0856665269302673,0.9143334730697327,0,0
0,37971,0.17180886421933536,0.8281911357806646,0,0
0,142862,0.8765400911262939,0.12345990887370606,1,0
0,70742,0.03102462411795709,0.968975375882043,0,0
0,332887,0.023039638196324944,0.9769603618036751,0,0
0,300120,0.0015291855445876321,0.9984708144554124,0,0
0,136281,0.2542206166401116,0.7457793833598885,0,0
0,103514,0.01755684481076676,0.9824431551892332,0,0
0,290319,0.2853662903227553,0.7146337096772447,0,0
0,103518,0.01684554721463167,0.9831544527853683,0,0
0,136289,0.018230148023351662,0.9817698519766483,0,0
0,280594,0.013602351297260992,0.986397648702739,0,0
0,136291,0.016155406893878444,0.9838445931061216,0,0
0,136292,0.34347012398161714,0.6565298760183829,0,0
0,103527,0.06600314364607973,0.9339968563539203,0,0
0,332905,0.052269820849274624,0.9477301791507253,0,0
0,126482,0.07841661826731015,0.9215833817326898,0,0
0,70771,0.007669881641220778,0.9923301183587793,0,0
0,5239,0.012222715723187937,0.9877772842768121,0,0
0,169080,0.12527543906726868,0.8747245609327313,0,0
0,38010,0.0055858271773963205,0.9944141728226037,0,0
0,300155,0.026079856431568748,0.9739201435684313,0,0
0,224789,0.07094809807374974,0.9290519019262502,0,0
0,70784,0.7430740271717761,0.25692597282822394,0,0
0,234625,0.020412374348927162,0.9795876256510728,0,0
0,332931,0.044976619053092755,0.9550233809469072,0,0
0,332935,0.021297815368120233,0.9787021846318797,0,0
0,70793,0.03211779297114163,0.9678822070288584,0,0
0,267402,0.02645225383980171,0.9735477461601982,0,0
0,234638,0.09299959407718911,0.907000405922811,0,1
0,234641,0.012658814929734185,0.9873411850702658,0,0
0,70802,0.022116712762502433,0.9778832872374976,0,0
0,38035,0.6602548006195041,0.33974519938049585,0,1
0,169110,0.16889133343425597,0.831108666565744,0,0
0,201879,0.0037784652140343575,0.9962215347859656,0,0
0,201880,0.07444441031487854,0.9255555896851214,0,0
0,201881,0.08939238259025549,0.9106076174097445,0,0
0,281687,0.0010784852520375695,0.9989215147479624,0,0
0,5279,0.007005274108892125,0.9929947258911078,0,0
0,70816,0.09403165045718707,0.9059683495428129,0,0
0,332963,0.0695798400113459,0.9304201599886541,0,0
0,234663,0.005386944735167796,0.9946130552648322,0,0
0,338866,0.9685731263463285,0.03142687365367147,1,1
0,136364,0.10702785906184427,0.8929721409381557,0,0
0,201903,0.02199693203729155,0.9780030679627084,0,0
0,332978,0.06870262442626487,0.9312973755737352,0,0
0,103606,0.03664678087580354,0.9633532191241965,0,0
0,5308,0.01013502103776867,0.9898649789622314,0,0
0,5309,0.10647383810659641,0.8935261618934036,0,0
0,234686,0.04983565911432917,0.9501643408856708,0,0
0,332994,0.9991595236735136,0.0008404763264864279,1,1
0,332996,0.0027122339763928287,0.9972877660236071,0,0
0,319878,0.00914757112458659,0.9908524288754134,0,0
0,103632,0.058497242429870595,0.9415027575701294,0,0
0,103638,0.010959978523673811,0.9890400214763262,0,0
0,344953,0.01704733124298192,0.982952668757018,0,0
0,136414,0.005144992334267867,0.9948550076657321,0,0
